text,rating,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,long_word_ratio,complex_word_ratio,lexical_diversity,comma_per_sentence,parentheses_ratio,sentence_complexity,punctuation_ratio,number_count,digit_ratio,upper_word_ratio,legal_term_count,legal_term_ratio
1. A Felhasználó az Alkalmazásban a regisztráció során vagy utólag a Felhasználói fiókjában iratkozhat fel hírlevélre.,5,118,16,2,6.4375,8.0,0.4375,0.3125,0.875,0.0,0.0,8.0,0.01694915254237288,1,0.00847457627118644,0.0,0,0.0
Az adatkezelés jogalapja: a hírlevélre feliratkozás az érintett önkéntes hozzájárulása.,3,87,10,1,7.8,10.0,0.5,0.3,0.9,0.0,0.0,10.0,0.022988505747126436,0,0.0,0.0,3,0.3
"2. Amennyiben Felhasználó kifejezetten és önkéntesen hozzájárult az Alkalmazásban, vagyis az Alkalmazáson keresztül elektronikus levelezés útján vagy e-mailen küldött értesítésben történő marketingtartalmak megjelenítéséhez, és a Felhasználó az applikáció letöltésekor/megnyitásakor, azaz Szeretnék értesülni a BKK ajánlatairól, a hírlevélre feliratkozom jelölőnégyzetet bepipálta, vagy amennyiben a Felhasználó az Alkalmazás használata során a Felhasználói fiókjában a Személyes adatok menüponton belül a Feliratkozom a hírlevélre jelölőnégyzetet utólag bepipálta, és ezáltal feliratkozott a BKK hírlevelére, úgy a BKK a Felhasználónak elektronikus hírlevelet, direktmarketing-vagy egyéb marketingtartalmakat küld.",4,715,80,2,7.95,40.0,0.525,0.3125,0.675,4.0,0.0,72.0,0.01818181818181818,1,0.0013986013986013986,0.0375,4,0.05
"3. Amennyiben a Felhasználó a Felhasználói fiókjában a Személyes adatok menüponton belül, a Feliratkozom a hírlevélre jelölőnégyzetben lévő pipát kiveszi, illetve a hírlevélben (e-mail) található „Amennyiben a jövőben nem szeretnéd megkapni a hírleveleinket, bármikor leiratkozhatsz az e-mailben található linkre kattintva vagy az Alkalmazáson belül a felhasználói fiókodba lépve” linkre kattint, visszavonja, módosítja a hírlevélre feliratkozást.",5,447,55,2,7.1454545454545455,27.5,0.43636363636363634,0.21818181818181817,0.7454545454545455,2.5,0.03636363636363636,41.25,0.029082774049217,1,0.0022371364653243847,0.0,4,0.07272727272727272
"4. Az érintettek köre: minden természetes személy, aki a BKK közszolgáltatásokhoz, valamint a fővárosi önkormányzati közszolgáltatásokhoz kapcsolódó és közérdeklődésre számot tartó információkról, hírekről, akciókról, kedvezményekről rendszeresen értesülni szeretne, ezért személyes adatainak megadásával feliratkozik a hírlevél-szolgáltatásra.",4,344,35,2,8.857142857142858,17.5,0.5428571428571428,0.3142857142857143,0.9428571428571428,3.0,0.0,28.0,0.029069767441860465,1,0.0029069767441860465,0.02857142857142857,5,0.14285714285714285
5. A kezelt adatok köre: név és e-mail-cím.,5,43,8,2,4.5,4.0,0.125,0.125,1.0,0.0,0.0,4.0,0.11627906976744186,1,0.023255813953488372,0.0,0,0.0
"6. Adatkezelő által használt kommunikációs csatornák, módok:",5,60,7,2,7.714285714285714,3.5,0.42857142857142855,0.14285714285714285,1.0,0.5,0.0,3.8500000000000005,0.05,1,0.016666666666666666,0.0,0,0.0
• E-mail: a Felhasználó e-mail címére küldött hírlevél vagy rendszer működésével szorosan összefüggő tájékoztató levél.,5,119,15,1,7.0,15.0,0.26666666666666666,0.2,1.0,0.0,0.0,15.0,0.04201680672268908,0,0.0,0.0,0,0.0
• Telefon: a Felhasználó telefonon történő megkeresése.,5,55,7,1,7.0,7.0,0.42857142857142855,0.2857142857142857,1.0,0.0,0.0,7.0,0.05454545454545454,0,0.0,0.0,0,0.0
"• Push-értesítések: szabványos mobilértesítések. Olyan üzenetek, amelyeket a Felhasználó az alkalmazás megnyitása nélkül, jellemzően a zárolási képernyőn lát. Célja, a Felhasználók alkalmazáshoz vezetése. Az értesítés zárolt képernyő esetében is megjelenik, nem szükséges az applikáció megnyitása. A Felhasználó bármikor kikapcsolhatja a funkciót.",5,347,41,5,7.487804878048781,8.2,0.5121951219512195,0.21951219512195122,0.8292682926829268,0.8,0.0,9.511999999999999,0.0345821325648415,0,0.0,0.0,0,0.0
"• Pop up értesítések: alkalmazáson belüli értesítések. Olyan üzenetek, amelyeket a Felhasználó az alkalmazáson belül kap, miután megnyitotta azt. Ezek az értesítések célzottés kontextusfüggő üzenetek küldésére szolgálnak. Célja, a Felhasználók alkalmazáson belüli funkcióra irányítása vagy üzenet átadása. Az értesítés csak az applikációt már használó Felhasználó esetében jelenik meg. A felugró ablak ideiglenesen blokkolja az alkalmazás fő nézetével való interakciókat, megszakíthatja az alkalmazás munkafolyamatát. A Felhasználó nem tudja kikapcsolni a funkciót.",4,565,70,7,7.085714285714285,10.0,0.44285714285714284,0.2714285714285714,0.7857142857142857,0.5714285714285714,0.0,11.142857142857142,0.023008849557522124,0,0.0,0.0,0,0.0
XIII. ADATVÉDELEM,5,17,2,2,8.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.058823529411764705,0,0.0,1.0,1,0.5
1. A Felhasználó személyes adatainak kezelésére vonatkozó részletes rendelkezéseket az Adatkezelési tájékoztató tartalmazza.,4,124,13,2,8.615384615384615,6.5,0.7692307692307693,0.38461538461538464,1.0,0.0,0.0,6.5,0.016129032258064516,1,0.008064516129032258,0.0,4,0.3076923076923077
"2. A BKK Zrt. a Felhasználó rendelkezésre bocsátott adatait a természetes személyeknek a személyes adatok kezelése tekintetében történő védelméről és az ilyen adatok szabad áramlásáról, valamint a 95/46/EK rendelet hatályon kívül helyezéséről szóló 2016/679 számú európai parlamenti és tanácsi rendelet (általános adatvédelmi rendelet) és a magyar jogszabályi rendelkezéseknek megfelelően kezeli.",1,396,50,3,6.94,16.666666666666668,0.34,0.22,0.82,0.3333333333333333,0.04,17.77777777777778,0.022727272727272728,5,0.030303030303030304,0.04,9,0.18
"3. A Felhasználó kijelenti, hogy a BKK Zrt. Adatkezelési tájékoztatójában foglaltakat megismerte.",5,97,12,3,7.166666666666667,4.0,0.5,0.4166666666666667,0.9166666666666666,0.3333333333333333,0.0,4.266666666666667,0.041237113402061855,1,0.010309278350515464,0.08333333333333333,1,0.08333333333333333
"4. A BKK Zrt. köteles az adatkezelést oly módon végezni, hogy technikai vagy szervezési intézkedések alkalmazásával biztosítva legyen a személyes adatok megfelelő biztonsága, ideértve az adatok jogosulatlan vagy jogellenes kezelésével, véletlen elvesztésével, megsemmisítésével vagy károsodásával szembeni védelmet is.",4,318,38,3,7.394736842105263,12.666666666666666,0.39473684210526316,0.23684210526315788,0.868421052631579,1.3333333333333333,0.0,16.044444444444444,0.0220125786163522,1,0.0031446540880503146,0.02631578947368421,3,0.07894736842105263
XIV. FELHASZNÁLÁSI FELTÉTELEK,5,29,3,2,9.0,1.5,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,1.5,0.034482758620689655,0,0.0,1.0,2,0.6666666666666666
1. Az Alkalmazás tulajdonosa és üzemeltetője a BKK Zrt.,5,55,9,2,5.222222222222222,4.5,0.3333333333333333,0.2222222222222222,1.0,0.0,0.0,4.5,0.03636363636363636,1,0.01818181818181818,0.1111111111111111,0,0.0
"2. Az Alkalmazás múltbeli, jelenlegi és jövőbeli tartalmait, nem kizárólagosan beleértve az Alkalmazás felépítését, kivitelezését, szövegeket, képeket, fényképeket, illusztrációkat, összeállításokat, grafikus anyagokat, podcastokat, reklámszövegeket, adatbázisokat, tulajdonosi információkat, az Alkalmazás minden szerzői vagy más joggal védhető elemét (beleértve a forrás- és objektumkódokat) és minden egyéb, a BKK Zrt.-hez köthető anyagot, magát az Alkalmazást, az Alkalmazáson belül az elemek elrendezését, választékát, sorozatát, az Alkalmazás felépítésének főbb jellemzőit, minden védjegyet, levédett szolgáltatást, cégnevet, logókat, tartományneveket, szabadalmakat és minden szellemi terméket (egyenként és összességében Tartalmakat) a szerzői jogi és tulajdonosi oltalom védi, és a BKK Zrt. tulajdona.",4,810,93,4,7.720430107526882,23.25,0.43010752688172044,0.27956989247311825,0.7419354838709677,6.75,0.043010752688172046,54.6375,0.04567901234567901,1,0.0012345679012345679,0.021505376344086023,3,0.03225806451612903
3. Az Alkalmazást a Felhasználó csak jogszabályok által megengedett módon használhatja.,5,87,11,2,7.0,5.5,0.45454545454545453,0.45454545454545453,1.0,0.0,0.0,5.5,0.022988505747126436,1,0.011494252873563218,0.0,1,0.09090909090909091
"4. Az Alkalmazás használatával a Felhasználó nem szerez az Alkalmazásra vagy az általa elérhető tartalomra vonatkozóan semmiféle szellemi tulajdonjogot. Egyik Felhasználó sem jogosult az Alkalmazásból származó tartalom felhasználására, kivéve, ha arra engedélyt kapott a BKK Zrt.-től, illetve ha a törvény azt más módon lehetővé teszi. A jelen felhasználási feltételek nem biztosítanak jogot az Alkalmazásban használt jelzések, logók, márkajelzések vagy emblémák használatára.",4,476,61,5,6.819672131147541,12.2,0.32786885245901637,0.21311475409836064,0.819672131147541,1.0,0.0,14.639999999999999,0.023109243697478993,1,0.0021008403361344537,0.01639344262295082,6,0.09836065573770492
"5. A BKK Zrt. jogosult az Alkalmazás használatával kapcsolatban szolgálati közleményeket, adminisztrációs üzeneteket és más információkat küldeni a Felhasználók részére. A Felhasználó jelen ÁSZF elfogadásával kifejezetten hozzájárul ahhoz, hogy a BKK Zrt. ilyen üzeneteket küldjön részére.",5,289,36,5,7.055555555555555,7.2,0.3888888888888889,0.25,0.8055555555555556,0.4,0.0,7.776000000000001,0.02422145328719723,1,0.0034602076124567475,0.08333333333333333,1,0.027777777777777776
"6. A BKK Zrt. az Alkalmazást kizárólag nem kereskedelmi, nem kizárólagos, korlátozott személyes használatra biztosítja, és a BKK Zrt. előzetes írásbeli beleegyezése nélkül az Alkalmazás semmilyen más célra nem használható. A Felhasználó beleegyezik, hogy az Alkalmazás bármely részén található minden szerzői jogi előírásnak, információnak és korlátozásnak eleget tesz. A Felhasználó nem változtathatja meg, nem törölheti vagy fedheti el a szerzői jog, védjegy, szabadalom vagy az Alkalmazás más hasonló jelzését, beleértve a letölthető, továbbított, bemutatott, nyomtatott vagy másképpen reprodukált részeket.",3,610,79,6,6.734177215189874,13.166666666666666,0.4177215189873418,0.24050632911392406,0.7215189873417721,2.0,0.0,18.43333333333333,0.029508196721311476,1,0.001639344262295082,0.02531645569620253,6,0.0759493670886076
"7. A Felhasználó nem szerez jogosultságot az Alkalmazás egyes részeinek vagy az Alkalmazáshoz tartozó szoftvernek a másolására, terjesztésére, értékesítésére vagy bérbeadására, továbbá nem jogosult a szoftver visszafejtésére vagy a szoftverforráskód megszerzésének megkísérlésére sem, kivéve, ha az ilyen korlátozást a jogszabály tiltja, vagy ha erre a Felhasználó a BKK Zrt.-től írásos engedélyt kapott.",4,404,52,3,6.788461538461538,17.333333333333332,0.34615384615384615,0.2692307692307692,0.7307692307692307,2.0,0.0,24.266666666666662,0.024752475247524754,1,0.0024752475247524753,0.019230769230769232,6,0.11538461538461539
"8. A BKK Zrt. jogosult az Alkalmazást újabb funkciókkal vagy lehetőségekkel bővíteni, és az Alkalmazás működését felfüggeszteni vagy azt teljesen megszüntetni.",5,159,21,3,6.619047619047619,7.0,0.38095238095238093,0.23809523809523808,0.9047619047619048,0.3333333333333333,0.0,7.466666666666667,0.025157232704402517,1,0.006289308176100629,0.047619047619047616,1,0.047619047619047616
"9. A Felhasználó jogosult az Alkalmazás használatával bármikor felhagyni. Ezenkívül a BKK Zrt. is bármikor megszüntetheti az Alkalmazás biztosítását a Felhasználó számára, illetve bármikor bevezethet vagy létrehozhat új korlátozásokat az Alkalmazásra vonatkozóan.",5,263,32,4,7.25,8.0,0.4375,0.28125,0.75,0.25,0.0,8.4,0.019011406844106463,1,0.0038022813688212928,0.03125,3,0.09375
"10. Amennyiben a BKK Zrt. az Alkalmazást megszünteti, akkor – ha ez észszerűen megoldható – erre a Felhasználót kellő időben figyelmezteti.",5,139,21,3,5.666666666666667,7.0,0.3333333333333333,0.19047619047619047,0.9047619047619048,0.3333333333333333,0.0,7.466666666666667,0.04316546762589928,1,0.014388489208633094,0.047619047619047616,1,0.047619047619047616
"11. A jelen felhasználói feltételeket a BKK Zrt. jogosult az ÁSZF módosításával egyidejűleg, bármikor módosítani, például annak érdekében, hogy megfeleljen a jogszabályok, illetve az Alkalmazás esetleges változásának. A módosítások nem visszamenőleges hatályúak, és leghamarabb 8 nappal a közzétételüket követően lépnek hatályba. Amennyiben az Alkalmazás új funkcióval bővül, az erre vonatkozó módosítások vagy a jogi megfontolásból végrehajtott módosítások azonnal hatályba lépnek.",3,482,60,5,7.05,12.0,0.4166666666666667,0.26666666666666666,0.8166666666666667,1.2,0.0,14.879999999999999,0.022821576763485476,2,0.006224066390041493,0.03333333333333333,10,0.16666666666666666
"12. A Felhasználó tudomásul veszi, hogy amennyiben nem tesz eleget a jelen felhasználási feltételekben foglaltaknak, és a BKK Zrt. nem teszi meg azonnal az ezzel kapcsolatos intézkedéseket, ez nem jelenti azt, hogy a BKK Zrt. lemondana az esetleges intézkedések jövőbeni megtételére vonatkozó jogairól.",4,302,43,4,6.046511627906977,10.75,0.32558139534883723,0.18604651162790697,0.7906976744186046,1.0,0.0,12.9,0.026490066225165563,1,0.006622516556291391,0.046511627906976744,4,0.09302325581395349
XV. FELELŐSSÉGKORLÁTOZÁS,5,24,2,2,11.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.041666666666666664,0,0.0,1.0,2,1.0
"1. Amennyiben a jogszabály azt lehetővé teszi, a BKK Zrt. nem vállal felelősséget az elmaradt haszonért, kiesett bevételért, az elveszett adatokért, a pénzügyi veszteségért, illetve nem nyújt közvetett, rendkívüli, következményi, nem vagyoni vagy vagyoni jellegű kártérítést. A BKK Zrt. kifejezetten kizárja a felelősségét minden olyan kár miatt, amely az Alkalmazással tervezett utazások esetleges pontatlanságából vagy az ezekkel kapcsolatos késésekből ered, így Felhasználó tudomásul veszi, hogy a fentiekből származó minden kárt maga köteles viselni.",4,554,73,5,6.602739726027397,14.6,0.3150684931506849,0.1643835616438356,0.7945205479452054,2.2,0.0,21.023999999999997,0.02888086642599278,1,0.0018050541516245488,0.0273972602739726,7,0.0958904109589041
"2. A BudapestGO alkalmazás Tervezés menüpontjában, a térképen megjelenített kiemelt helyek esetében a nyitvatartásra, esetleges kapcsolódó díjszabásra, földrajzi lokációra és egyéb, harmadik fél által szolgáltatott kiegészítő tudnivalókra vonatkozó információk, adatok kizárólag tájékoztató jellegűek. A BKK Zrt. kifejezetten kizárja a felelősségét minden olyan kár esetében, amelyek az Alkalmazásban a BKK Zrt. által megjelenített helyszínekhez tartozó információk esetleges pontatlanságából, hibájából vagy hiányából – akár közvetlenül, akár közvetetten – származnakik.",4,571,67,5,7.537313432835821,13.4,0.47761194029850745,0.26865671641791045,0.8208955223880597,1.6,0.0,17.688000000000002,0.02626970227670753,1,0.0017513134851138354,0.029850746268656716,7,0.1044776119402985
3. A BKK Zrt. semmilyen esetben sem felelős az észszerű módon előre nem látható veszteségekért vagy károkért.,5,109,17,3,5.470588235294118,5.666666666666667,0.17647058823529413,0.058823529411764705,1.0,0.0,0.0,5.666666666666667,0.027522935779816515,1,0.009174311926605505,0.058823529411764705,0,0.0
"4. A jelen ÁSZF-ben kifejezetten megállapított feltételeken kívül a BKK Zrt. nem tesz semmilyen konkrét ígéretet a Szolgáltatásokkal kapcsolatban. Például semmilyen kötelezettséget nem vállal az Alkalmazáson belüli tartalmat, az Alkalmazás sajátos funkcióit vagy megbízhatóságát, rendelkezésre állását vagy a Felhasználó igényeinek kielégítésére alkalmasságát illetően. A BKK Zrt. a jogszabályok által megengedett mértékben a szavatosság valamennyi formáját kizárja.",3,466,56,6,7.339285714285714,9.333333333333334,0.42857142857142855,0.26785714285714285,0.7857142857142857,0.3333333333333333,0.0,9.955555555555556,0.019313304721030045,1,0.002145922746781116,0.03571428571428571,8,0.14285714285714285
"5. A BKK Zrt. az Alkalmazást „adott állapotában”, „minden hibájával együtt” és „megtekintett formájában” biztosítja a Felhasználók részére, és a megfelelő minőséggel, teljesítménnyel, pontossággal, eredményességgel kapcsolatos teljes kockázat a Felhasználót terheli.",4,266,31,3,7.612903225806452,10.333333333333334,0.45161290322580644,0.3548387096774194,0.8709677419354839,1.6666666666666667,0.0,13.77777777777778,0.05263157894736842,1,0.0037593984962406013,0.03225806451612903,1,0.03225806451612903
"6. A BKK Zrt. kizárja felelősségét mindazon okokból eredő következményekért, amelyek nem tartoznak a BKK Zrt. jelen ÁSZF tárgyába tartozó tevékenységéhez. A BKK Zrt. nem tartozik felelősséggel azért, hogy a Felhasználó vagy harmadik személy az Alkalmazást milyen módon és milyen célra használja. Így különösen nem tartozik felelősséggel azért, hogy a Felhasználó vagy harmadik személy az Alkalmazás használata során tevékenységét az arra vonatkozó jogszabályok és egyéb szerződések rendelkezésének megfelelően gyakorolja-e.",3,523,69,7,6.594202898550725,9.857142857142858,0.2898550724637681,0.2028985507246377,0.6811594202898551,0.42857142857142855,0.0,10.70204081632653,0.021032504780114723,1,0.0019120458891013384,0.057971014492753624,7,0.10144927536231885
"7. A Felhasználó kötelessége, hogy haladéktalanul közölje a BKK Zrt.-vel, amennyiben hibát észlel, továbbá az ezzel kapcsolatos minden körülményt. A Felhasználó kötelezettséget vállal arra, hogy a BKK Zrt. útmutatásainak megfelelően szorosan együttműködik a BKK Zrt.-vel a hiba meghatározása, illetve a hiba elhárítása során, valamint a hiba kivizsgálásához szükséges minden információt a BKK Zrt. rendelkezésére bocsát.",5,420,55,7,6.654545454545454,7.857142857142857,0.32727272727272727,0.2545454545454545,0.6909090909090909,0.8571428571428571,0.0,9.204081632653061,0.03571428571428571,1,0.002380952380952381,0.07272727272727272,5,0.09090909090909091
"8. A BKK Zrt. a Felhasználó Alkalmazást is használó eszközein tárolt egyéb szoftvertermékek, illetve adatfájlok meghibásodásáért, adatvesztéséért, illetve az ebből eredő következményekért nem vállal felelősséget, ezért Felhasználó az adattárolókat érintő tevékenysége során köteles különös gondossággal eljárni.",5,311,36,3,7.666666666666667,12.0,0.3611111111111111,0.3055555555555556,0.8888888888888888,1.3333333333333333,0.0,15.2,0.022508038585209004,1,0.003215434083601286,0.027777777777777776,2,0.05555555555555555
"9. A BKK Zrt. kizárja felelősségét a jogosulatlan hozzáférésből, nem rendeltetésszerű használatból, hardverhibából vagy nem megfelelő üzemeltetési környezetből (ideértve az áramkimaradást is) eredő következményekért, meghibásodásokért.",5,235,25,3,8.44,8.333333333333334,0.52,0.44,0.92,1.0,0.08,10.0,0.03404255319148936,1,0.00425531914893617,0.04,1,0.04
"10. A BKK Zrt. nem tartozik felelősséggel az Alkalmazásban szereplő adatok, információk helyességéért és ezen adatok, információk felhasználásából eredő, esetlegesen a Felhasználónál vagy bármely más harmadik személynél keletkező károkért.",5,239,29,3,7.275862068965517,9.666666666666666,0.3793103448275862,0.27586206896551724,0.896551724137931,1.0,0.0,11.6,0.02510460251046025,1,0.008368200836820083,0.034482758620689655,1,0.034482758620689655
"11. A BKK Zrt. nem felelős semmiféle vírusért vagy az Alkalmazás elérését és használatát befolyásoló egyéb korlátozó funkciókért, az Alkalmazásnak egyéb webhelyekkel, szolgáltatásokkal, szoftverekkel és hardverekkel való inkompatibilitásáért, semmiféle késleltetésért vagy hibáért, amelyet a Felhasználó az Alkalmazás használata során megfelelő és időszerű formában végzett adatátvitel vagy tranzakció kezdeményezése, lefolytatása vagy befejezése során észlel, illetve semmiféle kárért vagy költségért, amely a hivatkozásokon keresztül elérhető, harmadik felek által biztosított szolgáltatások használatából ered vagy azokhoz bármely módon köthető.",4,648,75,3,7.653333333333333,25.0,0.41333333333333333,0.25333333333333335,0.7866666666666666,3.0,0.0,40.0,0.018518518518518517,1,0.0030864197530864196,0.013333333333333334,2,0.02666666666666667
"12. A BKK Zrt. mentesül a szerződésszegés következményei alól, amennyiben a szerződésszerű teljesítést rajta kívül álló, előre nem látható, elháríthatatlan esemény, cselekmény fizikailag vagy más módon gátolja (a továbbiakban Vis maior). A BKK Zrt. ilyen Vis maior eseménynek tekinti különösen a természeti és más katasztrófákat (pl. villámcsapás, földrengés, árvíz, tűzvész, robbanás, járvány), háborús vagy más konfliktusokat (zendülés, rendzavarás, zavargások, forradalom, államcsíny, polgárháború, terrorcselekmények, embargó stb.). Ugyanezt a rendelkezést kell alkalmazni abban az esetben is, ha a Vis maior eseményei a BKK Zrt., valamint annak alvállalkozói, közreműködői, teljesítési segédei teljesítéséhez kötődnek.",4,723,90,9,7.044444444444444,10.0,0.36666666666666664,0.23333333333333334,0.8222222222222222,2.3333333333333335,0.06666666666666667,14.666666666666668,0.04979253112033195,1,0.0027662517289073307,0.03333333333333333,8,0.08888888888888889
"13. A BKK Zrt.-t terheli annak bizonyítása, hogy a Vis maior esemény szerződésszerű teljesítésére kiható következményét az adott helyzetben elvárható gondosság tanúsítása esetén sem – vagy csak aránytalan áldozat árán – lehetett volna elhárítani.",4,246,34,3,6.264705882352941,11.333333333333334,0.29411764705882354,0.14705882352941177,0.9411764705882353,0.3333333333333333,0.0,12.088888888888889,0.028455284552845527,1,0.008130081300813009,0.029411764705882353,2,0.058823529411764705
"14. A Vis maior esemény bekövetkezése esetén a BKK Zrt. szerződésszegés következményei alóli mentesülésének feltétele annak hitelt érdemlő igazolása, objektív alátámasztása, hogy a szerződésszerű teljesítést rajta kívül álló, szerződéskötéskor nem ismert és előre nem látható elháríthatatlan esemény vagy cselekmény gátolta, amely ok-okozati összefüggésben áll a nem szerződésszerű teljesítéssel.",4,396,48,3,7.270833333333333,16.0,0.3333333333333333,0.25,0.8541666666666666,1.3333333333333333,0.0,20.266666666666666,0.020202020202020204,1,0.005050505050505051,0.020833333333333332,7,0.14583333333333334
"15. Jelen ÁSZF szempontjából a Felek járványnak tekintik a Szerződés hatályba lépését követően bekövetkezett olyan egészségügyi helyzetet, amely megfelel a fertőző betegségek és a járványok megelőzése érdekében szükséges járványügyi intézkedésekről szóló 18/1998. (VI. 3.) NM rendeletben meghatározott fogalomnak, és amely kapcsán a Kormány, önkormányzat vagy bármely illetékes hatóság megállapítja a járvány bekövetkezését. A Covid19 világjárvány esetében a Felek azt tekintik Vis maiornak, ha olyan intézkedéseket vezetnek be az ÁSZF hatályba lépését követően, amely a jelen ÁSZF-ben foglaltak teljesítésére hatással van, és egyébként fennállnak a Vis maiorra előírt rendelkezések.",2,683,88,6,6.7727272727272725,14.666666666666666,0.32954545454545453,0.17045454545454544,0.7613636363636364,1.0,0.022727272727272728,17.599999999999998,0.02342606149341142,5,0.016105417276720352,0.045454545454545456,7,0.07954545454545454
"16. A BKK Zrt. nem vállal felelősséget továbbá semmilyen kárért vagy következményért, amely abból adódik, hogy a Felhasználó az Alkalmazás Szolgáltatásainak hozzáféréséhez szükséges Felhasználónevét (e-mail-címét), BKK-azonosítóját vagy Jelszavát ellopták, eltulajdonították vagy más módon jogellenesen megszerezték, vagy azt a Felhasználó elveszítette.",5,353,40,3,7.85,13.333333333333334,0.45,0.325,0.85,1.6666666666666667,0.05,17.777777777777782,0.036827195467422094,1,0.0056657223796034,0.025,2,0.05
XVI. AZ ALKALMAZÁS KARBANTARTÁSA,5,32,4,2,7.25,2.0,0.5,0.25,1.0,0.0,0.0,2.0,0.03125,0,0.0,1.0,0,0.0
"1. A BKK Zrt. az Alkalmazást a saját döntési jogkörében, általa meghatározott időközönként, módon, tartalommal és gyakorisággal tartja karban és frissíti.",5,154,21,3,6.380952380952381,7.0,0.3333333333333333,0.2857142857142857,0.9047619047619048,1.0,0.0,8.4,0.03896103896103896,1,0.006493506493506494,0.047619047619047616,0,0.0
"XVII. SZERZŐDÉS MEGSZŰNÉSE, MEGSZÜNTETÉSE",5,41,4,2,9.5,2.0,0.75,0.5,1.0,0.5,0.0,2.2,0.04878048780487805,0,0.0,1.0,2,0.5
"1. A Felhasználó jogosult a Felhasználói fiókjának törlését a jelen ÁSZF VIII. fejezetében foglalt rendelkezések szerint kezdeményezni, és így a Szerződést indoklási kötelezettség nélkül felmondani. A Szerződés a Felhasználói fiók törlésével megszűnik.",3,252,32,4,6.90625,8.0,0.4375,0.25,0.8125,0.25,0.0,8.4,0.01984126984126984,1,0.003968253968253968,0.0625,7,0.21875
"2. A BKK Zrt. jogosult a Szerződést azonnali hatállyal indoklás nélkül felmondani, amiről elektronikus formában értesíti a Felhasználót. A felmondáskor törli a regisztrációt. A BKK Zrt. a Szerződés megszűnésének napján törli a Felhasználó Felhasználói fiókját.",5,260,35,6,6.457142857142857,5.833333333333333,0.3142857142857143,0.22857142857142856,0.7142857142857143,0.16666666666666666,0.0,6.027777777777778,0.026923076923076925,1,0.0038461538461538464,0.05714285714285714,5,0.14285714285714285
"3. A BKK Zrt. az Alkalmazáson keresztül elérhető szolgáltatásokat a Felhasználó értesítése mellett jogosult korlátozni, illetőleg a Szerződést azonnali hatállyal felmondani és a szükséges lépéseket (pl. hatósági bejelentés) megtenni, ha",5,236,30,4,6.9,7.5,0.4666666666666667,0.16666666666666666,0.9,0.5,0.06666666666666667,8.25,0.029661016949152543,1,0.00423728813559322,0.03333333333333333,4,0.13333333333333333
̶ Felhasználó valótlan adatokat ad meg a regisztráció vagy az Alkalmazás használata során;,5,90,13,1,6.0,13.0,0.3076923076923077,0.15384615384615385,1.0,0.0,0.0,13.0,0.022222222222222223,0,0.0,0.0,0,0.0
̶ Felhasználó visszaél a BKK Zrt. vagy az Alkalmazás adataival;,5,63,10,2,5.4,5.0,0.3,0.1,1.0,0.0,0.0,5.0,0.047619047619047616,0,0.0,0.1,0,0.0
"̶ Felhasználó olyan elektronikus üzenetet küld, amely",5,53,7,1,6.714285714285714,7.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,8.4,0.03773584905660377,0,0.0,0.0,0,0.0
"o feladójának e-mail-címét szándékosan hamisan adja meg vagy elfedi,",5,68,9,1,6.666666666666667,9.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,10.799999999999999,0.04411764705882353,0,0.0,0.0,0,0.0
"o vírussal fertőzött csatolt állományt tartalmaz,",5,49,6,1,7.333333333333333,6.0,0.5,0.0,1.0,1.0,0.0,7.199999999999999,0.02040816326530612,0,0.0,0.0,0,0.0
"o csatolt állományként olyan végrehajtódó állományt tartalmaz, amely a címzett(ek) vagy a BKK Zrt. érdekével ellentétes tevékenységet fejt ki, és ez a tevékenység a címzett jóhiszemű akarata ellenére is végbemehet, vagy",4,219,31,2,6.096774193548387,15.5,0.3548387096774194,0.1935483870967742,0.8709677419354839,1.5,0.06451612903225806,20.150000000000002,0.0273972602739726,0,0.0,0.03225806451612903,0,0.0
"o amelynek tartalma a társadalmi értékekre és az emberi méltóságra nézve sértő (ilyen például a félrevezető, trágár, szexuális, erőszakos tartalmú, törvényellenes cselekedetre felbújtó, illetve vallási, politikai ellentétet szító e-mail);",5,238,29,1,7.241379310344827,29.0,0.41379310344827586,0.10344827586206896,0.9655172413793104,6.0,0.06896551724137931,63.800000000000004,0.04201680672268908,0,0.0,0.0,1,0.034482758620689655
"̶ A Felhasználó a számára nyújtott Szolgáltatások felhasználásával jogosulatlan adatszerzésre, adatküldésre vagy más számítógépes rendszerekbe történő behatolásra tesz kísérletet, illetve ilyet hajt végre, így különösen",5,219,25,1,7.8,25.0,0.44,0.4,0.96,3.0,0.0,40.0,0.0182648401826484,0,0.0,0.0,1,0.04
"o a Szolgáltatást nyújtó, illetve azt igénybe vevők tárolt, illetve az elektronikus Szolgáltatás igénybevétele közben használt nem nyilvános vagy üzleti titkot képező adatok, állományok engedély nélküli megtekintése, megszerzése vagy az erre irányuló kísérlet,",3,260,33,1,6.909090909090909,33.0,0.2727272727272727,0.18181818181818182,0.9090909090909091,5.0,0.0,66.0,0.019230769230769232,0,0.0,0.0,5,0.15151515151515152
